TXN DATE,TRANSACTION ID,CUSTOMER ID,POLICY NUMBER,POLICY EFF DT,LOSS DT,REPORT DT,INSURANCE TYPE,PREMIUM AMOUNT,CLAIM AMOUNT,CUSTOMER NAME,CITY,STATE,POSTAL CODE,MARITAL STATUS,AGE,TENURE,EMPLOYMENT STATUS,NO OF FAMILY MEMBERS,RISK SEGMENTATION,HOUSE TYPE,SOCIAL CLASS,CUSTOMER EDUCATION LEVEL,CLAIM STATUS,INCIDENT SEVERITY,AUTHORITY CONTACTED,ANY INJURY,POLICE REPORT AVAILABLE,INCIDENT STATE,INCIDENT CITY,INCIDENT HOUR OF THE DAY,AGENT ID,VENDOR ID
03-06-2020,TXN00000087,A00007262,PLC00009746,29-08-2011,30-05-2020,31-05-2020,Life,77.65,78000,Monica Threlkeld,Panama City,FL,32405,Married,25,75,Employed,5,Medium,Mortgage,Medium Income,High School,Approved,Major Loss,Ambulance,Yes,No,CA,Hesperia,16,AGENT00792,VNDR00588
03-06-2020,TXN00000088,A00009910,PLC00005185,31-01-2011,21-05-2020,26-05-2020,Motor,82.00,10000,Tasha Bolds,Arvada,CO,80004,Married,61,21,Employed,5,Low,Own,Medium Income,College,Approved,Minor Loss,None,No,Yes,FL,Lynn Haven,4,AGENT00001,VNDR00394
03-06-2020,TXN00000089,A00005802,PLC00001608,25-04-2017,31-05-2020,31-05-2020,Health,102.63,9000,Joseph Walt,Oakland,CA,94611,Single,63,96,Employed,3,Low,Own,Lower Income,Bachelor,Approved,Major Loss,None,No,Yes,MA,Lowell,4,AGENT00955,No Vendor
03-06-2020,TXN00000090,A00006267,PLC00000932,07-08-2017,27-05-2020,29-05-2020,Health,199.63,16000,Kate Tito,Glendale,AZ,85304,Single,26,47,Employed,3,Low,Mortgage,Medium Income,High School,Approved,Major Loss,Police,Yes,Yes,FL,Panama City,9,AGENT00428,No Vendor
04-06-2020,TXN00000091,A00002978,PLC00006683,10-04-2017,20-05-2020,25-05-2020,Travel,62.02,1000,Mary Todd,Manchester,CT,6040,Single,45,85,Employed,4,Low,Mortgage,Medium Income,MD,Approved,Minor Loss,Ambulance,No,Yes,OK,Oklahoma City,22,AGENT01136,VNDR00086
04-06-2020,TXN00000092,A00009572,PLC00006462,16-01-2019,15-05-2020,20-05-2020,Health,153.52,19000,Vivian Kiesel,Louisville,KY,40222,Married,28,108,Employed,6,Low,Rent,Medium Income,High School,Approved,Minor Loss,Other,Yes,No,TN,Nashville,9,AGENT00573,VNDR00532
04-06-2020,TXN00000093,A00007477,PLC00008821,05-06-2015,23-05-2020,28-05-2020,Health,116.27,7000,Anthony Carpenter,Danville,VT,5873,Married,60,119,Employed,3,High,Own,Higher Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,CA,Oakland,7,AGENT00474,VNDR00251
04-06-2020,TXN00000094,A00009513,PLC00001274,29-05-2016,30-05-2020,31-05-2020,Travel,72.52,1000,Catherine Wells,Oklahoma City,OK,73112,Married,47,94,Employed,6,Low,Mortgage,Higher Income,High School,Approved,Total Loss,Police,Yes,Yes,OK,Moore,10,AGENT00908,No Vendor
04-06-2020,TXN00000095,A00009706,PLC00004892,12-08-2017,31-05-2020,01-06-2020,Life,83.23,95000,Mariana Waller,Montgomery,AL,36117,Married,55,71,Employed,6,Medium,Own,Higher Income,Masters,Approved,Major Loss,None,No,Yes,MD,Davidsonville,6,AGENT00254,VNDR00508
04-06-2020,TXN00000096,A00006240,PLC00007252,01-07-2014,26-05-2020,29-05-2020,Motor,116.80,9000,Brent Fly,Washington,DC,20003,Single,55,64,Employed,5,Low,Rent,Higher Income,MD,Approved,Total Loss,Ambulance,No,Yes,AK,Anchorage,13,AGENT00482,No Vendor
04-06-2020,TXN00000097,A00000327,PLC00000801,31-07-2014,31-05-2020,01-06-2020,Life,82.05,15000,Christopher Lee,Washington,DC,20011,Married,35,75,Employed,2,Medium,Mortgage,Lower Income,Bachelor,Approved,Total Loss,None,No,No,DC,Washington,8,AGENT00397,No Vendor
04-06-2020,TXN00000098,A00000762,PLC00000840,26-02-2017,25-05-2020,28-05-2020,Life,75.60,41000,Donna Delosh,Nashville,TN,37218,Married,45,80,Employed,4,Medium,Own,Medium Income,Bachelor,Approved,Total Loss,Police,Yes,No,FL,Panama City,7,AGENT00786,No Vendor
04-06-2020,TXN00000099,A00008559,PLC00009832,27-10-2015,26-05-2020,29-05-2020,Mobile,9.14,300,Alice Murphy,Glendale,AZ,85302,Single,49,44,Employed,3,Medium,Rent,Medium Income,High School,Approved,Minor Loss,Ambulance,Yes,Yes,GA,Savannah,10,AGENT00943,VNDR00597
04-06-2020,TXN00000100,A00007283,PLC00001227,25-09-2014,30-05-2020,31-05-2020,Mobile,11.34,200,Chester Castleberry,Anchorage,AK,99518,Married,60,77,Employed,5,High,Rent,Lower Income,High School,Approved,Major Loss,Ambulance,Yes,No,CA,Cupertino,13,AGENT00011,No Vendor
04-06-2020,TXN00000101,A00007243,PLC00001199,15-01-2016,16-05-2020,21-05-2020,Property,89.76,31000,Mary Cloud,Savannah,GA,31401,Single,37,42,Employed,6,Medium,Mortgage,Higher Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,AZ,Glendale,10,AGENT00007,VNDR00057
04-06-2020,TXN00000102,A00007330,PLC00009936,07-03-2019,15-05-2020,20-05-2020,Motor,136.47,1000,Bernice Santomauro,Anchorage,AK,99515,Married,50,114,Unemployed,3,Low,Mortgage,Medium Income,Bachelor,Approved,Total Loss,Ambulance,No,Yes,AZ,Glendale,23,AGENT00691,No Vendor
04-06-2020,TXN00000103,A00009946,PLC00002086,20-10-2016,16-05-2020,21-05-2020,Motor,127.87,7000,William Wilson,Panama City,FL,32404,Single,39,72,Unemployed,5,Medium,Own,Medium Income,MD,Approved,Total Loss,None,Yes,Yes,AL,Montgomery,8,AGENT00198,VNDR00344
04-06-2020,TXN00000104,A00005849,PLC00009821,25-12-2012,02-06-2020,02-06-2020,Travel,60.87,3000,Kara Williams,Washington,DC,20002,Married,42,64,Employed,2,Low,Rent,Medium Income,High School,Approved,Minor Loss,Police,Yes,No,DC,Washington,7,AGENT00869,No Vendor
04-06-2020,TXN00000105,A00008151,PLC00008510,21-06-2012,21-05-2020,26-05-2020,Life,92.65,19000,Kenneth Hill,Fitchburg,MA,1420,Single,61,117,Employed,5,High,Mortgage,Lower Income,Bachelor,Approved,Major Loss,Police,No,No,VT,Saint Albans City,1,AGENT01177,No Vendor
04-06-2020,TXN00000106,A00004744,PLC00004764,14-05-2018,01-06-2020,01-06-2020,Life,96.95,50000,Nathaniel Graham,Annapolis,MD,21403,Single,47,19,Employed,4,Low,Mortgage,Medium Income,Bachelor,Approved,Major Loss,Ambulance,Yes,Yes,CA,Suisun City,5,AGENT01119,No Vendor
04-06-2020,TXN00000107,A00007865,PLC00005716,17-11-2011,25-05-2020,28-05-2020,Life,69.59,84000,Gary Patten,Montgomery,AL,36117,Married,47,94,Employed,2,Medium,Rent,Lower Income,Masters,Approved,Minor Loss,Other,No,No,CA,Hayward,12,AGENT00603,VNDR00474
04-06-2020,TXN00000108,A00007480,PLC00004335,13-02-2011,30-05-2020,31-05-2020,Property,94.33,20000,Martin Tommolino,Fayetteville,AR,72701,Married,40,85,Unemployed,7,Low,Mortgage,Lower Income,High School,Approved,Major Loss,Ambulance,Yes,No,AL,Montgomery,11,AGENT00265,VNDR00360
04-06-2020,TXN00000109,A00001988,PLC00009445,29-12-2012,19-05-2020,24-05-2020,Life,71.65,78000,Michelle Thomas,Washington,DC,20003,Married,64,42,Employed,2,Medium,Rent,Lower Income,Unknown,Approved,Total Loss,Police,No,Yes,TN,Nashville,14,AGENT01042,VNDR00046
04-06-2020,TXN00000110,A00005653,PLC00009597,30-11-2014,20-05-2020,25-05-2020,Travel,96.33,2000,Fannie Williams,Eureka,CA,95501,Married,51,54,Employed,5,Medium,Rent,Lower Income,Bachelor,Approved,Minor Loss,Ambulance,Yes,Yes,CT,Manchester,21,AGENT00491,VNDR00233
04-06-2020,TXN00000111,A00007305,PLC00000246,06-04-2011,19-05-2020,24-05-2020,Mobile,9.58,600,Sean Billotte,Savannah,GA,31404,Single,60,84,Employed,2,Medium,Rent,Higher Income,Masters,Approved,Major Loss,Other,No,No,DC,Washington,5,AGENT01181,VNDR00170
04-06-2020,TXN00000112,A00001480,PLC00005653,16-06-2019,20-05-2020,25-05-2020,Motor,134.55,6000,Ida Nam,Pooler,GA,31322,Married,57,51,Employed,5,Low,Mortgage,Higher Income,High School,Approved,Major Loss,Ambulance,Yes,Yes,AK,Anchorage,0,AGENT00028,VNDR00423
04-06-2020,TXN00000113,A00004702,PLC00008292,25-04-2017,16-05-2020,21-05-2020,Motor,107.72,3000,Sarah Toms,Manchester,CT,6042,Single,62,27,Unemployed,4,Low,Own,Higher Income,Masters,Approved,Total Loss,Police,No,Yes,OK,Midwest City,12,AGENT00383,No Vendor
04-06-2020,TXN00000114,A00001148,PLC00001545,19-06-2018,15-05-2020,20-05-2020,Health,189.17,10000,Jorge Anderson,Louisville,KY,40207,Married,47,11,Employed,2,Low,Rent,Higher Income,High School,Denied,Total Loss,Police,No,No,CO,Arvada,17,AGENT00438,No Vendor
04-06-2020,TXN00000115,A00002262,PLC00009583,17-11-2013,22-05-2020,27-05-2020,Travel,61.14,3000,Jorge Silva,Nashville,TN,37209,Single,32,63,Employed,2,Medium,Rent,Lower Income,Bachelor,Approved,Major Loss,Ambulance,No,No,CT,Manchester,8,AGENT00969,No Vendor
04-06-2020,TXN00000116,A00003291,PLC00002578,17-11-2012,21-05-2020,26-05-2020,Mobile,8.41,100,Andrea Silver,Manchester,CT,6042,Married,33,72,Employed,7,Low,Mortgage,Medium Income,Masters,Approved,Major Loss,Ambulance,Yes,Yes,VT,Colchester,20,AGENT00694,VNDR00375
04-06-2020,TXN00000117,A00008706,PLC00009641,23-12-2019,26-05-2020,29-05-2020,Life,82.01,100000,Jacinta Suiter,San Leandro,CA,94579,Married,49,56,Employed,2,Medium,Own,Lower Income,Bachelor,Approved,Total Loss,Ambulance,No,No,AR,Fayetteville,23,AGENT01193,VNDR00117
04-06-2020,TXN00000118,A00004966,PLC00009191,09-12-2015,21-05-2020,26-05-2020,Property,116.87,21000,Mary Hartman,Barre,VT,5641,Married,57,60,Employed,7,Low,Own,Higher Income,College,Approved,Major Loss,Police,Yes,No,CT,Manchester,5,AGENT00353,No Vendor
04-06-2020,TXN00000119,A00001137,PLC00002557,19-10-2014,31-05-2020,01-06-2020,Mobile,6.19,700,Nan Mottet,Redlands,CA,92373,Married,26,43,Employed,7,Low,Mortgage,Medium Income,High School,Approved,Minor Loss,Ambulance,Yes,Yes,MD,Glen Burnie,7,AGENT00382,No Vendor
04-06-2020,TXN00000120,A00000013,PLC00009110,30-09-2015,29-05-2020,31-05-2020,Travel,95.96,4000,Vivian Wallace,Arvada,CO,80004,Married,45,32,Employed,5,Low,Mortgage,Lower Income,Unknown,Approved,Minor Loss,Other,No,No,GA,Pooler,18,AGENT00391,VNDR00313
04-06-2020,TXN00000121,A00000875,PLC00000808,20-03-2014,22-05-2020,27-05-2020,Life,56.22,97000,Jonathan Hurley,Oklahoma City,OK,73114,Married,37,51,Employed,5,Medium,Rent,Lower Income,MD,Denied,Major Loss,Police,No,Yes,FL,Panama City,12,AGENT00861,VNDR00256
04-06-2020,TXN00000122,A00001718,PLC00002342,22-05-2016,19-05-2020,24-05-2020,Mobile,10.22,700,Victoria Learn,Aurora,CO,80011,Single,42,107,Employed,2,Medium,Mortgage,Higher Income,High School,Approved,Major Loss,Police,Yes,No,CA,Sacramento,14,AGENT00476,No Vendor
05-06-2020,TXN00000123,A00002165,PLC00002564,05-05-2018,31-05-2020,01-06-2020,Property,139.50,15000,Michael Macklin,Kenai,AK,99611,Single,54,40,Employed,3,Medium,Mortgage,Medium Income,PhD,Denied,Minor Loss,Ambulance,Yes,Yes,CO,Arvada,18,AGENT01038,No Vendor
05-06-2020,TXN00000124,A00003051,PLC00004192,13-08-2017,24-05-2020,29-05-2020,Travel,59.16,4000,Joe Capps,Washington,DC,20003,Married,29,36,Employed,4,Medium,Mortgage,Medium Income,High School,Approved,Major Loss,Police,No,Yes,GA,Savannah,13,AGENT00280,VNDR00293
05-06-2020,TXN00000125,A00009892,PLC00003171,14-07-2011,03-06-2020,03-06-2020,Life,74.25,86000,Francine Scott,Greenfield,MA,1301,Married,25,54,Employed,6,Low,Own,Lower Income,High School,Approved,Minor Loss,None,Yes,Yes,CA,Berkeley,17,AGENT00280,VNDR00591
05-06-2020,TXN00000126,A00004106,PLC00000497,10-08-2016,18-05-2020,23-05-2020,Life,51.12,36000,Brian Morison,Louisville,KY,40213,Single,56,46,Employed,7,High,Mortgage,Higher Income,Bachelor,Approved,Total Loss,None,Yes,No,OK,Midwest City,5,AGENT01006,VNDR00519
05-06-2020,TXN00000127,A00005034,PLC00005273,26-03-2013,20-05-2020,25-05-2020,Life,52.71,43000,Steve Painter,Montgomery,AL,36117,Married,57,35,Employed,3,Medium,Rent,Lower Income,Bachelor,Approved,Total Loss,Police,Yes,Yes,AK,Anchorage,5,AGENT01114,VNDR00280
05-06-2020,TXN00000128,A00008198,PLC00000862,13-11-2016,26-05-2020,29-05-2020,Motor,111.08,5000,John Tefft,Glendale,AZ,85308,Married,41,119,Employed,6,Low,Mortgage,Lower Income,Bachelor,Approved,Minor Loss,Other,No,No,GA,Savannah,23,AGENT00050,VNDR00183
05-06-2020,TXN00000129,A00000548,PLC00001327,19-01-2013,16-05-2020,21-05-2020,Property,120.86,39000,Laura Nelson,Riverview,FL,33579,Married,64,97,Employed,6,Low,Own,Higher Income,College,Approved,Minor Loss,None,Yes,Yes,AK,Anchorage,10,AGENT00226,VNDR00599
05-06-2020,TXN00000130,A00006478,PLC00006625,28-04-2015,18-05-2020,23-05-2020,Life,53.86,92000,Daniel Keiss,Nashville,TN,37207,Married,35,50,Employed,6,Low,Own,Medium Income,Bachelor,Approved,Major Loss,Police,No,Yes,TN,Nashville,18,AGENT00460,VNDR00517
05-06-2020,TXN00000131,A00000815,PLC00001203,19-12-2013,17-05-2020,22-05-2020,Mobile,10.39,300,Everett Smudrick,Glendale,AZ,85306,Married,31,106,Employed,4,High,Rent,Higher Income,Bachelor,Approved,Total Loss,None,No,Yes,CT,Manchester,18,AGENT01109,No Vendor
05-06-2020,TXN00000132,A00004559,PLC00002010,12-08-2011,18-05-2020,23-05-2020,Motor,91.56,5000,Jane Bell,Arvada,CO,80003,Married,30,41,Employed,7,Low,Rent,Medium Income,PhD,Approved,Minor Loss,None,Yes,Yes,FL,Panama City,9,AGENT00271,No Vendor
05-06-2020,TXN00000133,A00002441,PLC00008019,11-02-2019,23-05-2020,28-05-2020,Property,140.85,13000,Orpha Mcclellan,Montgomery,AL,36116,Married,41,52,Employed,5,Low,Own,Lower Income,Bachelor,Approved,Total Loss,Ambulance,Yes,Yes,CO,Aspen,8,AGENT01085,VNDR00348
05-06-2020,TXN00000134,A00005228,PLC00006756,12-08-2010,03-06-2020,03-06-2020,Travel,64.31,4000,Ida Holder,Northfield,KY,40222,Married,28,16,Employed,7,Medium,Rent,Lower Income,Masters,Approved,Major Loss,Other,Yes,Yes,AL,Montevallo,8,AGENT01013,No Vendor
05-06-2020,TXN00000135,A00008944,PLC00006934,25-03-2011,26-05-2020,29-05-2020,Travel,68.83,5000,Charles Turman,Fayetteville,AR,72701,Single,28,12,Employed,3,Medium,Own,Lower Income,Bachelor,Approved,Total Loss,Ambulance,No,Yes,VT,Colchester,22,AGENT00879,No Vendor
05-06-2020,TXN00000136,A00005880,PLC00003036,08-09-2019,24-05-2020,29-05-2020,Travel,59.33,3000,Tony Crawley,Montgomery,AL,36108,Single,62,51,Employed,5,High,Rent,Higher Income,High School,Approved,Total Loss,Ambulance,No,Yes,FL,Panama City Beach,12,AGENT00088,VNDR00496
05-06-2020,TXN00000137,A00002413,PLC00000244,07-08-2013,31-05-2020,01-06-2020,Motor,129.58,4000,William Baez,Fayetteville,AR,72701,Married,39,93,Employed,2,Low,Mortgage,Medium Income,High School,Approved,Minor Loss,Police,Yes,Yes,VT,Thetford,5,AGENT01100,VNDR00423
05-06-2020,TXN00000138,A00001701,PLC00008394,12-05-2011,30-05-2020,01-06-2020,Mobile,11.46,100,David Toney,Guilford,VT,5301,Married,26,55,Unemployed,5,High,Own,Lower Income,Bachelor,Approved,Minor Loss,Other,No,Yes,AR,Fayetteville,23,AGENT00341,VNDR00548
05-06-2020,TXN00000139,A00000834,PLC00006142,01-12-2019,31-05-2020,01-06-2020,Mobile,6.75,200,Sophia Meier,Manchester,CT,6040,Married,54,14,Employed,5,Low,Rent,Medium Income,High School,Approved,Minor Loss,None,Yes,Yes,DC,Washington,4,AGENT01049,No Vendor
05-06-2020,TXN00000140,A00002597,PLC00000553,05-07-2018,31-05-2020,01-06-2020,Health,121.26,3000,Rodney Miller,Crofton,MD,21114,Married,39,96,Employed,5,Medium,Rent,Medium Income,High School,Approved,Total Loss,Ambulance,Yes,Yes,MA,Fall River,7,AGENT00639,VNDR00375
05-06-2020,TXN00000141,A00007505,PLC00005897,10-12-2019,16-05-2020,21-05-2020,Health,188.54,17000,Gary Frey,Anchorage,AK,99577,Single,31,67,Employed,2,Low,Mortgage,Lower Income,Bachelor,Approved,Minor Loss,Police,Yes,No,GA,Savannah,10,AGENT00929,VNDR00583
05-06-2020,TXN00000142,A00004164,PLC00001559,30-04-2012,31-05-2020,01-06-2020,Property,105.82,31000,Julius Cooks,Pooler,GA,31322,Married,60,63,Employed,3,Medium,Mortgage,Higher Income,College,Approved,Major Loss,None,Yes,Yes,KY,Louisville,2,AGENT01177,VNDR00600
05-06-2020,TXN00000143,A00005342,PLC00007717,20-02-2015,19-05-2020,24-05-2020,Mobile,7.60,100,Judy Solian,Arvada,CO,80003,Married,44,22,Employed,3,Medium,Mortgage,Medium Income,Unknown,Approved,Minor Loss,Ambulance,No,Yes,DC,Washington,18,AGENT00394,VNDR00075
05-06-2020,TXN00000144,A00009809,PLC00005190,09-06-2017,29-05-2020,31-05-2020,Mobile,6.08,200,Alice Weigel,Severn,MD,21144,Single,55,88,Employed,5,Low,Own,Higher Income,High School,Approved,Major Loss,None,Yes,No,MD,Glen Burnie,10,AGENT00976,VNDR00313
06-06-2020,TXN00000145,A00002956,PLC00006235,06-06-2016,02-06-2020,03-06-2020,Property,147.74,11000,Laverne Gross,Nashville,TN,37013,Married,42,68,Employed,6,Low,Mortgage,Medium Income,High School,Approved,Minor Loss,Police,No,Yes,GA,Pooler,0,AGENT00518,VNDR00200
06-06-2020,TXN00000146,A00004012,PLC00009625,30-09-2019,27-05-2020,30-05-2020,Mobile,6.91,100,Albert Dixon,Fitchburg,MA,1420,Married,62,101,Employed,3,Medium,Own,Medium Income,Bachelor,Approved,Minor Loss,None,Yes,No,TN,Nolensville,16,AGENT01066,No Vendor
06-06-2020,TXN00000147,A00000949,PLC00006503,14-09-2017,19-05-2020,24-05-2020,Life,70.03,39000,Jeffrey James,Fayetteville,AR,72704,Married,64,28,Employed,7,Medium,Mortgage,Medium Income,High School,Approved,Total Loss,Police,Yes,No,TN,Nashville,6,AGENT00648,VNDR00137
06-06-2020,TXN00000148,A00001650,PLC00005199,15-08-2013,23-05-2020,28-05-2020,Property,129.39,29000,Kathlene Mcnamara,Mountain View,CA,94043,Single,43,86,Employed,5,Low,Own,Lower Income,Bachelor,Approved,Minor Loss,Other,Yes,Yes,KY,Northfield,21,AGENT00137,VNDR00042
06-06-2020,TXN00000149,A00005704,PLC00006988,24-11-2014,23-05-2020,28-05-2020,Travel,56.73,5000,Von Wolfe,Manchester,CT,6042,Single,34,59,Employed,4,Medium,Own,Lower Income,College,Approved,Total Loss,Ambulance,Yes,No,KY,Louisville,11,AGENT00092,No Vendor
06-06-2020,TXN00000150,A00002776,PLC00004168,03-10-2016,23-05-2020,28-05-2020,Life,67.50,34000,Michael Neff,Panama City Beach,FL,32413,Married,54,104,Employed,3,Medium,Rent,Medium Income,High School,Approved,Total Loss,Ambulance,Yes,Yes,VT,Bethel,17,AGENT00345,VNDR00430
06-06-2020,TXN00000151,A00002079,PLC00006133,22-06-2018,21-05-2020,26-05-2020,Property,91.55,28000,Tosha Thompson,Panama City,FL,32405,Single,41,101,Employed,7,Medium,Mortgage,Higher Income,Bachelor,Approved,Major Loss,Police,No,Yes,MD,Annapolis,19,AGENT00168,VNDR00412
06-06-2020,TXN00000152,A00005318,PLC00008962,06-10-2011,22-05-2020,27-05-2020,Health,135.82,16000,Catherine Sisco,Panama City,FL,32404,Married,32,9,Employed,7,Medium,Own,Lower Income,Bachelor,Approved,Major Loss,None,Yes,Yes,VT,Pawlet,10,AGENT00391,VNDR00292
06-06-2020,TXN00000153,A00007732,PLC00007387,20-10-2019,18-05-2020,23-05-2020,Mobile,7.21,500,Amber Cobb,Louisville,KY,40207,Married,47,78,Employed,5,Medium,Own,Medium Income,High School,Approved,Minor Loss,Police,Yes,Yes,CO,Arvada,3,AGENT01074,VNDR00586
06-06-2020,TXN00000154,A00004626,PLC00004508,09-05-2013,27-05-2020,30-05-2020,Mobile,6.79,300,Jon Nobles,Fayetteville,AR,72701,Married,26,68,Employed,2,Low,Mortgage,Medium Income,Unknown,Approved,Total Loss,Police,No,No,CA,Cupertino,5,AGENT00235,VNDR00404
06-06-2020,TXN00000155,A00000211,PLC00001741,23-11-2012,05-06-2020,05-06-2020,Motor,80.73,4000,Bill Kwok,Fremont,CA,94536,Married,49,9,Employed,4,Low,Mortgage,Lower Income,Bachelor,Approved,Minor Loss,Police,No,Yes,MA,Arlington,16,AGENT00468,VNDR00093
06-06-2020,TXN00000156,A00007341,PLC00009169,10-05-2012,26-05-2020,31-05-2020,Health,124.56,8000,Deanna Humiston,Oakland,CA,94619,Married,27,93,Employed,4,Medium,Rent,Lower Income,PhD,Approved,Total Loss,Ambulance,Yes,Yes,CO,Arvada,16,AGENT00031,No Vendor
06-06-2020,TXN00000157,A00008591,PLC00005815,29-12-2018,21-05-2020,26-05-2020,Property,117.59,34000,Lance Kher,Moore,OK,73160,Married,42,38,Employed,7,Low,Mortgage,Medium Income,Bachelor,Approved,Major Loss,Police,Yes,Yes,AR,Fayetteville,8,AGENT00855,No Vendor
06-06-2020,TXN00000158,A00008052,PLC00005527,04-07-2010,04-06-2020,04-06-2020,Property,124.28,33000,Linda Thruman,Glendale,AZ,85301,Married,28,91,Employed,4,Medium,Rent,Lower Income,High School,Approved,Total Loss,Ambulance,Yes,No,CT,Manchester,22,AGENT01017,VNDR00215
06-06-2020,TXN00000159,A00008942,PLC00005088,06-03-2017,19-05-2020,24-05-2020,Property,123.41,24000,Mike Robert,Milford,MA,1757,Married,35,25,Employed,5,Low,Mortgage,Higher Income,Masters,Approved,Total Loss,Ambulance,No,Yes,FL,Inverness,20,AGENT00929,VNDR00094
06-06-2020,TXN00000160,A00003149,PLC00005923,07-07-2013,01-06-2020,02-06-2020,Health,121.92,20000,Keith Martel,Arvada,CO,80007,Married,60,29,Employed,6,Low,Rent,Higher Income,High School,Approved,Total Loss,None,Yes,Yes,AL,Montgomery,9,AGENT00889,VNDR00397
06-06-2020,TXN00000161,A00005805,PLC00007092,30-11-2011,18-05-2020,23-05-2020,Life,55.99,90000,Joe Introini,Unknown,MD,21226,Married,31,112,Employed,6,Low,Own,Higher Income,Bachelor,Approved,Major Loss,None,Yes,Yes,MA,Dracut,22,AGENT00163,No Vendor
06-06-2020,TXN00000162,A00009530,PLC00009483,31-08-2011,18-05-2020,23-05-2020,Health,187.72,1000,Calvin Howell,Fayetteville,AR,72703,Married,54,85,Employed,7,High,Own,Medium Income,Bachelor,Denied,Minor Loss,None,Yes,No,MD,Severn,19,AGENT00568,No Vendor
06-06-2020,TXN00000163,A00006830,PLC00001828,08-06-2017,02-06-2020,03-06-2020,Property,146.79,32000,Lillian Decker,Fayetteville,AR,72704,Married,26,90,Employed,6,Low,Rent,Medium Income,Unknown,Approved,Total Loss,Ambulance,Yes,Yes,GA,Savannah,6,AGENT00929,No Vendor
06-06-2020,TXN00000164,A00007160,PLC00002887,19-02-2013,20-05-2020,25-05-2020,Property,120.07,33000,Roxann Waters,Arvada,CO,80003,Married,61,68,Employed,3,Low,Rent,Higher Income,Bachelor,Approved,Major Loss,Ambulance,No,Yes,AL,Pike Road,14,AGENT00194,No Vendor
06-06-2020,TXN00000165,A00001553,PLC00007224,16-06-2013,19-05-2020,24-05-2020,Property,129.97,15000,Perry Wright,Arlington,MA,2474,Single,64,20,Employed,3,High,Mortgage,Medium Income,Bachelor,Approved,Total Loss,Police,Yes,Yes,AR,Fayetteville,13,AGENT00696,VNDR00482
06-06-2020,TXN00000166,A00001756,PLC00004862,23-12-2015,23-05-2020,28-05-2020,Motor,110.40,1000,Florence Merritt,Montgomery,AL,36117,Single,35,88,Employed,5,Low,Own,Higher Income,Bachelor,Approved,Minor Loss,Ambulance,No,Yes,MA,Palmer,6,AGENT00427,VNDR00153
06-06-2020,TXN00000167,A00002923,PLC00003346,25-06-2014,27-05-2020,30-05-2020,Mobile,6.76,300,Ann Knight,Oklahoma City,OK,73112,Single,62,65,Employed,7,Medium,Own,Lower Income,High School,Approved,Major Loss,None,Yes,No,MD,Severn,10,AGENT00552,No Vendor
06-06-2020,TXN00000168,A00009221,PLC00006984,07-12-2017,01-06-2020,02-06-2020,Mobile,9.49,700,Jason Marshall,Quincy,MA,2171,Single,60,114,Employed,4,High,Mortgage,Lower Income,Unknown,Approved,Total Loss,Other,No,No,TN,Nashville,18,AGENT00437,VNDR00456
06-06-2020,TXN00000169,A00003698,PLC00002245,17-02-2013,31-05-2020,02-06-2020,Mobile,11.87,400,Ronald Porter,Brooklyn Park,MD,21225,Married,49,107,Employed,3,Low,Mortgage,Medium Income,Bachelor,Approved,Total Loss,None,No,Yes,KY,Saint Matthews,18,AGENT00299,VNDR00077
06-06-2020,TXN00000170,A00000190,PLC00005198,30-12-2013,26-05-2020,31-05-2020,Property,109.65,17000,Gregory Drees,Nashville,TN,37209,Married,31,112,Employed,2,Low,Rent,Lower Income,High School,Approved,Minor Loss,None,Yes,Yes,AZ,Glendale,22,AGENT00038,No Vendor
06-06-2020,TXN00000171,A00002764,PLC00001151,13-05-2019,03-06-2020,03-06-2020,Health,164.79,8000,Tony Hunter,Savannah,GA,31405,Married,36,100,Employed,5,Medium,Mortgage,Medium Income,Masters,Approved,Minor Loss,Police,Yes,No,AL,Montgomery,13,AGENT00781,No Vendor
06-06-2020,TXN00000172,A00009590,PLC00008527,29-11-2019,17-05-2020,22-05-2020,Property,133.52,13000,Edward Ruvalcaba,Washington,DC,20011,Married,62,52,Employed,3,Medium,Mortgage,Medium Income,Bachelor,Approved,Major Loss,None,No,Yes,TN,Nashville,1,AGENT01020,No Vendor
